Windsor Castle,A local pub popular with the London Business School crowd.
Sam Smith Pubs,Sam Smith's pubs are some of the cheaper places to drink in Marylebone as they mostly sell their own beers brewed in Yorkshire.
The Angel in the Fields,Sam Smith's pubs are some of the cheaper places to drink in Marylebone as they mostly sell their own beers brewed in Yorkshire.
The Dover Castle,Sam Smith's pubs are some of the cheaper places to drink in Marylebone as they mostly sell their own beers brewed in Yorkshire.
Oxford Street Youth Hostel,"A busy, vibrant hostel, not a place for a quiet break. Self-catering kitchen. 2-4 bed rooms."
20 Hertford Street Apartments,"A busy, vibrant hostel, not a place for a quiet break. Self-catering kitchen. 2-4 bed rooms."
Holiday Inn Oxford Circus,A clean hotel.
Holiday Inn London Regents Park,The hotel is near attractions including Madame Tussauds and has a restaurant and bar. It is also close to Tube and railway stations.
The Leonard Hotel,Offers central London accommodation from grand suites to individually decorated bedrooms near the shops of Oxford Street and Bond Street and local attractions.
Lincoln House Hotel,"A three star accommodation a few minutes from Madame Tussauds, Sherlock Holmes museum, Hyde Park corner."
Langham London,"Opened in 1865 as Europe's grand hotel, the Langham still retains its elegance and charm with luxuriously furnished rooms and spectacular views."
The Montcalm Hotel,"120 bedrooms and suites with all marble bathrooms, a minute's walk from Hyde Park, Marble Arch and Oxford Street shopping."
Holiday Inn London - Mayfair,"Check-in : 2PM, Check-out : 12PM"
Claridge's,A London institution for those in the know. On the corner of Brook street and Davies street. Famous for serving traditional afternoon tea and hosts the Fera restaurant.
The Connaught Hotel,"Individually designed suites and rooms by Guy Oliver. Recently opened Hélène Darroze's restaurant, a Michelin-starred French chef."
Dorchester Hotel,"One of the most prestigious five-star luxury hotels anywhere in the world owned by the Brunei royal family. If you have to ask the rates, you probably can not afford to stay here."
Grand Residences by Marriott,"One of the most prestigious five-star luxury hotels anywhere in the world owned by the Brunei royal family. If you have to ask the rates, you probably can not afford to stay here."
Hyatt Regency London - The Churchill,Five star hotel with 444 rooms and suites. The hotel is host to Locanda Locatelli Michelin star Italian restaurant.
London Marriott Hotel Marble Arch,"Less expensive than some of the other hotels in the area. It is on a side street, so it is a little quieter. The rooms are reasonably sized, the beds have been upgraded. The hotel is in a district that has a lot of Middle Eastern shops and restaurants. People can be seen smoking hookahs in the cafes in the neighborhood. Very close to the shopping on Oxford St. Rooms have high speed internet at £15 per day."
London Marriott Hotel Grosvenor Square,"In the heart of Mayfair, adjacent to Hyde Park and a stroll from Oxford St and Bond St. Originally built as a large townhouse, the hotel has been newly refurbished."
Park Lane Mews Hotel,"A luxury four star hotel. Minutes walk to Knightsbridge, Oxford Street, Green Park, Buckingham Palace, Regents Street and Hyde Park. Combines the charm of a traditional boutique hotel with modern facilities."
The Mandeville Hotel,"Modern amenities including LCD flat-screen TV, iPod docking stations, and WiFi access."
The Ritz Hotel London,"One of the London's great hotels for more than a century. Located on Piccadilly over-looking Green Park. If you cannot afford to stay here (likely), then a splurge on afternoon tea is recommended. Dress appropriately though otherwise you will not get past the door."
Holland Park,"Holland Park is a mixture of open spaces, woodland and formal gardens. It includes a large field dedicated to football and cricket, as well as tennis courts. It was originally the private garden of Holland House, much of which was destroyed. As you walk around the park, you can see bits of the building dotted around the place which give you some idea of how grand it used to be. In the summer this is a great place to catch outdoor opera. An ecology centre located near the police station provides information about the ecology of the park and arranges various activities for children. A cafe is located nearby that sells ice creams and hot food. The park is an ideal way to walk from Notting Hill Gate to Kensington High St."
Design Museum,"A must for anyone with an interest in modern and contemporary design. The permanent exhibition follows the change in British homes from the early 20th century until present day, which is constantly updated to include new design classics. There are temporary exhibits which run for 3-4 months. Recent exhibits have included Saul Bass, Peter Saville and Archigram. The museum also runs Designer of the Year which awards a prize to a person or organisation that has produced an impressive piece of design (past winner was Jonathan Ive, who designed the iMac and iPod). There is a small shop that has plenty of art and design books as well as designer goods to take home with you."
Leighton House,"The former Victorian home of an artist Frederic (Lord) Leighton. While regarded as one of the finest examples of Victorian residential architecture, it's not a usual Neo-Gothic venue. The entrance rooms, esp. so-called the Arabic Hall, look like an eclectic cross-breed between the Alhambra and Topkapi Palace. It may sound quite terrible, but surprisingly it works quite convincing. While the rest of the building is less vividly decorated it's still designed rather good and the admirers of Pre-Raphaelite art would find there some works by Lord Leighton (PRA) himself, his fellow Pre-Raphaelites, but also a handful of works by Delacroix, Corot as well as a collection of some colourful pottery. Regular small exhibitions are hold at the extension of the house. Unfortunately the museum is unwilling to give away their photos for free, so try to turn on your imagination to see how it may look like."
18 Stafford Terrace,"A Victorian house which is now open as a museum. The setting of the 1899 is almost intact with the furniture, art, and decorative schemes retained from its original inhabitants, Linley Sambourne and his household."
Maharajah Duleep Singh's House,A blue plaque marks the house in which the last Maharajah of the Sikh Empire lived in the 1880s.
"Museum of Brands, Packaging and Advertising","A history of consumer culture arranged by decade. Over 12,000 exhibits."
Electric Cinema,"Recently restored cinema boasting all leather armchairs (most with footstools) and a bar in the theatre - this is definitely a Notting Hill experience. The Electric shows a wide range of films from cinema classics, cult and independent films, to regular Hollywood blockbusters. They also have the Electric Scream session, specifically for parents with screaming babies! Ticket prices vary depending on how fancy your seat is. More expensive than a normal cinema but a fun experience."
Film Walk,Notting Hill's diversity and streetscapes have earned it a place in many films. Time Out has put together a walk encompassing some of them.
Gate Picturehouse,Repetorty/arthouse cinema with a very varied programme.
Musical history tour,Tom Vague - a local music journalist and historian has put together an excellent do-it-yourself tour of Notting Hill focusing on its rich musical history. You can download it to you mp3 player from the Council web-site.
Notting Hill Carnival,"Two day carnival which takes place every year on the August Bank Holiday weekend. It is said to be the largest carnival of its type in the world, attracts over a million people and is a great celebration of London's modern multi-cultural identity. What really gives it flavour is the large local Caribbean and Trinidadian population. This occurs in an almost circular route north of the Notting Hill, Westbourne Park and Ladbroke Grove areas. If intending to visit, see Transport For London's website in advance as many tube stations are closed for the duration and bus routes diverted. Driving into the area is highly discouraged - many streets are closed."
Portobello Road Market,"During the week this is the place to go to buy your fruit and veg but on Fridays and Saturdays there are hundreds of stalls selling clothes, antiques, jewellery and lots more."
Westbourne Grove,"Smart boutiques, food shops and outdoor cafes."
Travel Bookstore,Great place to browse. Its other point of interest is that it was the inspiration for Hugh Grant's store in the movie Notting Hill.
192,Popular with locals and been around since 1982.
E&O,Pan Asian food
Fresco's,"It may not look it at first but this is the best Lebanese food in Notting Hill, and certainly the cheapest. Delicious food with a huge variety of fresh juices make this place a must. Eat in or take away."
Geales,"Fantastic, premium fish and chip restaurant, much favoured by local and out-of-town celebs."
Kahn's,"Very popular and large Indian restaurant, probably not as good as the Standard though."
New Culture Revolution,Part of a chain specialising in northern Chinese food and noodles and dumplings especially. Good value and popular with students and budget travellers.
Notting Hill Brasserie,Decidly swanky restaurant (one of the few in Notting Hill serving mixed international food
Standard Indian Restaurant,"Just what it says on the label: consistently good Indian food. Currently closed, possibly permanently."
The Lonsdale,"Like a cocktail bar from the future, the decor in this place is too good to miss.  Relatively strict door policy; turn up earlier rather than later if you are not a famous celebrity."
Beach Blanket Babylon,"Beautiful bar with fantastical decor.  Quality and service at the restaurant seem to vary wildly, but the bar is usually a safe bet."
E&O,Japanese influenced restaurant with a stylish bar attached.  Great cocktails.
Elbow Room,"A bar with pool tables too, rather than the other way around.  Relaxed and friendly."
The Cow,A small and trendy pub/bar with a focus on Guinness.
The Electric Brasserie,Attached to the Electric Cinema this trendy brasserie is a good place for a drink before or after your movie. Very busy Fr/Sa evenings especially.
Trailer Happiness,"Intimate and kitsch lounge bar, den and kitchen with the feel of a low rent, mid-60s Los Angeles valley bachelor pad."
Nando's,Very popular Afro/Portuguese restaurant concept with branches across the UK. Succulent flame grilled peri-peri chicken with a wide variety of tasty side dishes to choose from. Eat in or take away.
Blue Bells hotel,In a converted early Victorian building. 30 rooms on four storeys but no lift. Five minutes' walk to Notting Hill Gate and Portobello Rd.
Notting Hill Hotel,"Old converted Victorian building in a quiet square only 5 minutes from Notting Hill Gate. Single, double and family rooms."
Umi Hotel,"On a quiet garden square only 5 minutes walk from Bayswater station. Single, double and family rooms with ensuite bath. A few dormitory rooms."
Abbey Court,"Boutique hotel in a converted Victorian house and decorated in that period style. 22 rooms, no lift."
The Gate Hotel,"Boutique hotel in a converted Victorian house and decorated in that period style. 22 rooms, no lift."
Westland Hotel,Good location on Bayswater Road very close to Kensington Gardens and five minute walk to Notting Hill Gate.
Fraser Suites Queensgate,"One of the cloesest serviced accomodations to Notting Hill, this hotel is known for a range of amenities and services for business guests."
Alexander Fleming Laboratory Museum,"One of the cloesest serviced accomodations to Notting Hill, this hotel is known for a range of amenities and services for business guests."
Abbey Road Studios,"World-renowned studios where many famous musicians and groups, most notably The Beatles, recorded music. Near the studios is the equally famous zebra crossing immortalized on the cover of the Beatles' album Abbey Road. Located in the vicinity, in Cavendish Avenue, is a home which was formerly owned by Sir Paul McCartney."
Lord's Cricket Ground,"The home of Cricket and a must visit place for cricket lovers. Lord's usually hosts two international five-day Test matches every season, as well as limited-overs One Day International and Twenty20 cricket, although tickets for internationals can be expensive and will often sell out. Lord's is also the site of many Middlesex County Cricket Club home matches, with tickets for County Championship games and day/night limited-overs fixtures available on the day."
Queens Ice and Bowl,"Queens is an entertainment centre with 50,000 sq ft of activities including ice skating, 12 lanes of ten pin bowling, karaoke rooms, bar, food and video games."
London Underground Tours,"Guided tours that cover the tube's 150 year history in two hours, including its construction, design and social history. Meet at the Sherlock Holmes Statue"
Go Boat,8 Person Boat Hire for self drive journeys round London canals.
Paddington Central,"Checkout constantly changing events at the Paddington Central development with the amphitheatre in Sheldon Square, or simply visit for the food, shopping and atmosphere."
Whiteleys,Large shopping plaza with many of the usual suspect British high street brands plus a UCI cinema.
Cous Cous Cafe,Moroccan cuisine at decent value prices. Try the tagines (£10-15) or mezze plates (£7-12)
Kalamaras,Markets itself as London's oldest Greek restaurant. Not sure if that is true but it has been around a long time in this quiet mews in Bayswater and is a favourite with local residents. Counts several celebs amongst its regular clientele. Try the taramasalata and keftedes.
London Street Brasserie,"The London Street Brasserie at the Hotel Indigo London-Paddington offers a wide selection of healthy meals in a relaxing atmosphere. Serves a selection of breakfast, lunch and dinner meals. It features seasonal menus that draw from as many natural, organic and zero trans fat ingredients as possible."
The Street Hawker,Pan Asian cuisine at decent value prices.
The Waterway,Stylish bar and restaurant alongside the canal at Little Venice. Has alfresco dining area right by the water during summer. Mixed European food
Mad Bishop and Bear,"A surprisingly good pub. It is a Fullers pub, serving well-kept real ales. It is in the CAMRA Good Beer Guide. Breakfast is served from opening (M-F 09:00, Sa 07:30, Su 10:00) until noon, standard pub food is served at other times."
Equity Point London,An affordable hostel that has clean and cheap rooms.
The Green Man Publove Hostel,Very cheap hostel above a pub aimed at young partying types. Gets very raucous indeed. Dorm and private rooms.
Wake Up! London Backpackers Hostel,Very cheap hostel above a pub aimed at young partying types. Gets very raucous indeed. Dorm and private rooms.
Ascot Hyde Park Hotel,Popular budget hotel.
Bluedaws Private Hotel,Very clean budget hotel.
Mina House Hotel,Very clean budget hotel.
Mitre House Hotel,Two-star hotel.
Umi Hotel London,Good value budget hotel with 117 rooms in a convenient Bayswater location. Opened in 2007.
Barry House Hyde Park,Good value budget hotel with 117 rooms in a convenient Bayswater location. Opened in 2007.
Brynteg Hotel,"Recently upgraded 3-star bed and breakfast. Well appointed, modern bedrooms with spotlessly clean and en-suite facilities."
Lancaster Hall Hotel,"Small hotel run by the YMCA. Rooms are small and basic, but reasonably priced. Not to be confused with the much more expensive Royal Lancaster Hotel."
Mercure London Paddington Hotel,"Good value for the price. The rooms are tiny, but that is where the resemblance to other London hotels ends. The rooms are immaculate, the plumbing is perfect, the decor is beautiful, and the fitness room is brand new."
Quality Crown Hotel Hyde Park,Four star hotel. Blend of classic and contemporary English town house style. The hotel and the staff are very welcoming. The location is in a quiet garden square.
Royal Norfolk Hotel,"The conversion of two Edwardian London terraced houses into one 60-en suite room hotel, an affluent residential area close to Hyde Park."
The Westbourne Hyde Park,"The conversion of two Edwardian London terraced houses into one 60-en suite room hotel, an affluent residential area close to Hyde Park."
Hilton London Paddington,"Essentially inside Paddington Station. A nice and convenient place to stay, particularly if someone else is picking up the tab."
Royal Lancaster London,Right alongside Hyde Park and many of the rooms have clear views over the park.
Hotel Indigo London-Paddington,Close to Paddington Station.
The Hempel,"Offers a Zen minimalist atmosphere, very unique for the area."
London Short Letting Apartments,Provides a wide range of short and long let apartments service around west and central London.
London Perfect Accommodation,Great value accommodation in central London and the surrounding areas.
Danubius Hotel Regents Park,"Very friendly staff. Spotlessly clean quiet room. Great view of Regents Park. Breakfast is excellent. Service the same. The location is superb, particularly for any cricket fan, as it looks right over Lords cricket ground."
Soho Square,A centuries-old small park that becomes packed on warm sunny days.
Photographers' Gallery,"The exhibitions are wide and varied, from documentary photographers to fine artists, some long gone, and some on their way up. With the crowds and chaos of Leicester Square on one side and Covent Garden on the other, this is a welcome retreat."
Wander the streets,"Soho is best discovered by simply wandering its streets. Take the less trodden paths and you will be amazed by the rabbit warren of streets and the seemingly endless number of cafes, bars, shops and more. Some highlights are the gay village on Old Compton St, Soho Square and a tea and cakes in one of Soho's great patisseries."
Dominion Theatre,Home of Queen musical We Will Rock You
Gielgud Theatre,Home of Queen musical We Will Rock You
Novello Theatre,Home of Mamma Mia since 1999.
London Palladium,Famous old London music hall whose boards have been trodden by many legendary names. These days it shows mostly blockbuster musical productions for the masses.
Prince Edward Theatre,Famous old London music hall whose boards have been trodden by many legendary names. These days it shows mostly blockbuster musical productions for the masses.
Drury Lane Theatre Royal,Famous old London music hall whose boards have been trodden by many legendary names. These days it shows mostly blockbuster musical productions for the masses.
Ben Sherman,"The flagship retail outlet of this iconic British fashion brand. Men's and women's clothing, accessories and shoes."
The Great Frog,Rock and heavy metal jewellery specialist. Been in business here for more than 40 years. The iconic skull ring worn by so many famous rockers was originally designed and produced by Great Frog.
Reckless Records,Second hand record (vynil) store.
Prowler,Second hand record (vynil) store.
Clone Zone,The world's largest gay retail company.
Berwick Street Market,An absolute gem and a relic of Soho's past. This is an old fashioned London fruit and vegetable market complete with shouting Barrow Boys and a whole array of colourful characters. There has been a market at this site since the early 1800s. Best early in the mornings.
Foyles,"London's best known bookshop is a mazy warren containing a seemingly impossible number of books! It is not always easy to find your way around and although greatly improved since the renovation in 1999, the service is notably surly. Nonetheless, this place is a must for all book lovers."
OHSO SOHO,"Costume store, with a wide range of mid-range costumes for purchase, as well as masks. Knowledegable and enthusiastic staff."
Cafe Valentino,"A small cafe, primarily notable for its very late opening hours."
The Dining Plaice,Decent fish and chip shop in the heart of Soho. Handy for Berwick Street market.
Ma'oz,"The best place for a light fast-food style vegetarian/vegan meal, one of the few places in Soho where a fiver can get you fed."
The Montague Pyke,Offers real ales and two-for-one offers on a variety of meals.
Stockpot,Good dependable 'British' cuisine
Taro,"Noodles, sushi, bento boxes and assorted other Japanese goodies. Good cheap eats and reliable quality."
Tai of Soho,(CLOSED) An oriental vegetarian/vegan restaurant that offers a cheap buffet and a variety of spicy dishes.
Tuk Tuk Noodle Bar,"Honest, authentic and reliable Thai food, served up quickly and is amazing value for money. Can be crowded at peak times, turnover is so fast you won't be waiting too long."
Thai Cottage,"A slightly rough around the edges Thai restaurant which is always busy, thanks to the excellent value food which speaks for itself."
Piccolo Diavolo,A little corner of great Italian hospitality in the heart of Soho. A good variety of Italian quality food served with passion by friendly waiters.
Ristorante Cappucetto,"One of the oldest established Italian restaurants in Soho - since 1962. Family run, and the service is friendly, with some really good and authentic Italian dishes. Lunchtime meal deal between 12:00-16:00 with a main course and drink for £5.50."
Andrew Edmunds,"Top quality restaurant, great romantic spot. Bookings recommended."
Balans,"Almost a Soho institution, this 24 hour eatery in the heart of the gay village offers a wide range of British and world cuisine in a stylish atmosphere. Has now gone international with branches in Miami, but the original Old Compton Street Balans is still be best, attracting clientele as diverse as TV presenter Dale Winton and politician and former mayor Ken Livingstone among its regulars."
Busaba Eathai,One of the best choices on a street with any number of fantastic restaurants. You will find a laid back atmosphere with big low wooden tables (expect to share if your party is small). The menu features among other dishes a fine butternut squash curry.
The Red Fort,This has been the landmark Indian restaurant in Soho since it opened in 1983. It was badly damaged during the Dean St fire in July 2009 and is currently closed for renovation. No doubt it will be back and serving the same high quality Indian food soon. Vegetarian options are especially good.
St Moritz,"A slice of the Swiss Alps in central London, offering Fondue, Raclette and other winter comfort foods amongst giant alpine horns and cowbells."
Scoop,"Come here for some genuine Italian gelato or coffee and cake. Try their hazelnut gelato, which is simply amazing."
L'Escargot,This French restaurant has been serving up refined cuisine to the Soho faithful since 1927 and is currently owned and run by celebrity chef Marco Pierre White. The brasserie downstairs is slightly less formal than the Michelin-starred upper level.
Quo Vadis,Bit of a Soho institution formerly owned by Marco Pierre White. Now under new management but little has changed. Top notch British grill style food in a very smart environment.
Vasco and Piero's Pavilion,Umbrian food prepared with the very best ingredients by chef Vasco. All the pasta is freshly made on the premises. The calve's liver is especially famous. Has been in business here for 40 years.
Maison Bertaux,"Slightly tatty but utterly and deliciously French, since 1871. Take away or sit at one of their sidewalk tables."
Patisserie Valerie,"The original location of this highly successful business (locally nicknamed as ""Pat Vals"") which has expanded across London with numerous outlets now around the West End. Wonderful French cakes and pastries. Breakfast here is notably good. Has a large seating area upstairs."
Garlic and Shots,"Walk through the unassuming upstairs restaurant and head down the back stairs to find this small hidden basement bar, which boasts 101 different garlic and chilli-infused shots and loud rock/metal music.  The 'Bloodshot' is highly recommended!  There is also a seated outdoor smoking area out the back."
The Crobar,Metal pub. Very fine atmosphere if you like or are among the metal folks.
The Crown and 2 Chairmen,Has had a fancy refit and has a good selection of beers. You may have to wait a little while for your drink however. Popular with local media industry crowd.
The French House,"The legendary pub in which the French resistance convened during World War II and which was the favoured haunt of legendary Soho characters such as Francis Bacon and Lucian Freud. It is a very small pub, so expect to be jammed in, particularly in winter. Also, note that the pub only serves beer in half-pints. An absolute Soho institution. Think ""Jeffrey Bernard is unwell""."
The Midas Touch,Popular pub with locals and usually has some good happy hour deals.
The Tottenham,Recently refurbished pub claiming to be the only pub on the whole of Oxford St. An absolute tourist trap but it is very convenient.
The Toucan,"Widely mistaken for an Irish bar it actually specializes in Guinness, said to be the best pint in London. Also check out their collection of over 100 different Irish whiskies."
The White Horse,"Sam Smith's pubs are some of the cheaper places to drink in Soho as they mostly sell their own beers brewed in Yorkshire. The pubs are The Red Lion, 14 Kingly Street (Oxford Circus tube station), The John Snow (Broadwick Street) and The White Horse, 45 Rupert Street (Piccadilly Circus tube station)."
Ronnie Scott's Jazz Club,"Ronnie Scott's world-famous jazz venue. Most performances get booked up quickly: you need to reserve space on a table for dinner. Upstairs, there is a bar (""Ronnie's Bar"") with more of a club-like environment."
The Cafe @ Foyles bookshop,"Ronnie Scott's world-famous jazz venue. Most performances get booked up quickly: you need to reserve space on a table for dinner. Upstairs, there is a bar (""Ronnie's Bar"") with more of a club-like environment."
Ain't Nothin' But...,Blues bar.
Alphabet,"Trendy bar that manages to have a comfortable vibe, despite the great art on the wall and hip clientele."
Lab,Popular martini bar.
Milk and Honey,"Cocktail club with original branch in New York City. Members only, although non-members can phone and book a table. Unlike the rest of Soho, the atmosphere is quiet and unforgiving of rowdiness. If you cannot decide on a drink, ask the waiter to make you something and specify a few characteristics (fruity, gin-based, sour etc.) and you'll usually be very pleasantly rewarded."
Bar Termini,"Italian-style bar serving cocktails and charcuterie.  Excellent (and reasonable for the area) drinks in a cosy, quiet setting.  No loud music, no rowdiness."
Admiral Duncan,"A single room: what it lacks in space, it makes up for with drag performances. Make sure you head here on a Sunday evening for the Divine Ms Frankie Fantastique and her weekly game of ""Rock and Roll Bingo""."
Comptons,"A gay institution. Mostly caters to an older, rougher, fetish-oriented and bearish crowd."
Duke Of Wellington,"Superb ""neighbourhood pub"" which is popular with the beary crowd. Good music and great choice of drinks. Downstairs is always busy - upstairs is more subdued with sofa's and tables."
Edge,"A three-story bar: at the weekend, it stays open until 3am with drag queens, go-go boys etc."
G-A-Y,"Video monitors showing pop divas, and very cheap drinks. The G-A-Y brand also runs a late night bar, G-A-Y Late, as well as events at the nightclub Heaven (see the Covent Garden page). Fliers and wristbands for free or discounted entry are available both in and outside the Old Compton Street bar."
Rupert Street,Popular with businessmen. Serves food and has outdoor seating.
Shadow Lounge,"Where the trim, taut and terrific go to party. Often hosts incredible dance party nights."
Yard,"Cocktails, shirtless barman and all the usual facilties of a gay bar, plus a large, enclosed outside seating area and first floor balcony—great for sunny summer evenings, great for smokers too."
Oxford Street Youth Hostel,"Busy, vibrant hostel ideal for backpackers, not a place for a quiet break. Self-catering kitchen. 2-4 bed rooms."
Courthouse,A Hilton hotel in a spectacular old building.
Hazlitt's,A quirky little hotel which occupies a number of adjacent Georgian houses. Just about as boutique as boutique gets.
The Soho Hotel,"Luxury boutique hotel with 91 rooms in an old converted building. Full range of five star facilities including spa, gym, restaurant and bar. If you can afford it, a fine experience for sure."
Netstream,Very well equipped outlet with full business services as well as a fast internet connection. Even have a few Macs.
Garden Museum,"The first museum in the world dedicated to the history of gardening, based in the deconsecrated Church of St Mary-at-Lambeth. The exhibits cover everything from royal gardens to allotments."
Lambeth Palace,The official London residence of the Archbishop of Canterbury since the thirteenth century and now a Grade I listed building. Tours must be booked in advance and tickets can be purchased via Ticketmaster.
Archbishop's Park,"This park used to be the grounds of Lambeth Palace but has been a public park since 1901. In addition to the green space it provides, it contains a range of sports facilities (booking required, except for the cricket nets) and a playground."
The South Bank Lion,This statue was once the mascot of the Red Lion Brewery and stood on its roof until the brewery was demolished to make way for the Royal Festival Hall. It was moved to Waterloo and then to its present position on the bridge. Keen students of biology may notice that the statue is missing certain male body parts. It was originally anatomically correct but was deemed too lewd and scandalous when placed closer to pedestrians' eye-level and was castrated so as not to cause offence.
County Hall,"The former seat of regional London government, now home to attractions such as the Dali Universe, the London Aquarium, the London Dungeon, Namco Funscape."
Sea Life London Aquarium,"One of the largest aquariums in Europe, it boasts a collection of 350 species of fish, from sharks to stingrays."
London Dungeon,"Brings to life the gorier elements of London's past, with faithful recreations of disaster, disease, and torture. Younger children may be scared."
London Eye,"An enormous, 135 metre-high observation wheel with 32 exterior glass-walled capsules. It offers incomparable views over central London and up to 40 km (25 mi) away on a good day. Tickets are sold for specific times, so if visitors wish to go on the London Eye at a specific time, they are strongly advised to book in advance, particularly in the summer. On a busy day, you can easily spend 1-3 hr queuing just to buy a ticket. However, you can also purchase tickets in advance online. Then you can collect your tickets at the London Eye in a separate queue, which takes a few minutes or less."
Southbank Centre,"Large 1960s development on the South Bank. Built largely of concrete, views on its architectural merits vary considerably. Presents a varied programme of music, literature, dance, performances and exhibitions on contemporary art and culture at its venues the Royal Festival Hall, Queen Elizabeth Hall and The Hayward. A host of new eateries and shops have now opened along the riverside and terrace. The Royal Festival Hall hosts almost daily classical music concerts throughout the year, tickets often available on the day. The Royal Festival Hall has recently been through a long redevelopment though still holds its classic 1960s design. Free events are held daily, ranging from free music to festivals, interactive art installations to the popular slow food market."
Queen Elizabeth Hall,Music venue hosting daily performances.
Undercroft,"London's most famous and popular skateboarding area, situated partly underneath Queen Elizabeth Hall along Queen's Walk and the Thames. Also popular with graffiti artists, BMXers and so forth."
BFI Southbank,"Tucked under Waterloo Bridge, BFI Southbank, formerly known as the National Film Theatre, pitches itself as the home of film and has three screens showing classic (including silent), foreign language and less mainstream films. Recently redeveloped, it now has a new entrance on Theatre Alley, a shop dedicated to film, an interactive exhibition space and an excellent bar/restaurant at the back. Visitors can also access the Mediatheque - wind your way through the BFI's extensive film and TV archive for free. Cool bar and restaurant. Tickets are generally available on the spur of the moment."
National Theatre,"Three large auditoriums, the Olivier, the Lyttelton and the Cottesloe. The Olivier theatre is the largest with an open stage and a fan shaped auditorium around it. This ensures that all seats provide a good view. Most of the more 'popular' productions are put on here as the space provided is much larger than most theatres. The Lyttelton theatre is more traditional with a proscenium arc with good views from most seats. The Cottesloe is a small studio theatre, seating around 400. Some tickets will be available on the day, either day seats (arrive before 09:30 and queue) or standby (arrive before 6PM and queue), or you can buy online. Popular shows, especially those around Christmas in the Olivier sell out months in advance. Tickets to The National Theatre are generally better value than most other theatres. There is also the '£10 Travelex' season in the summer that provides a large number (over 100,000 seats a year) at £10. Booking in advance is required for these. There is also an exhibition space in the Lyttelton theatre foyer that frequently holds popular photographic exhibitions. Free jazz is often played in the evening in the ground floor foyer. During summer there is a free daily outdoor festival of performance, music, comedy and cabaret known as Watch This Space. Deckchairs (and artificial grass) are provided to watch on. Free exhibitions. Backstage tours £5."
BFI IMAX Cinema,"Set back from the riverside is the BFI IMAX, the largest cinema screen in the UK at 26 m wide, 20 m high. Shows family-friendly 3D IMAX films as well as action films which work well on the huge screen. Also hosts special all-nighters such as the Lord of the Rings Trilogy."
OXO Tower,"Home to designer-marker boutiques, selling everything from hats and homeware to wedding dresses and jewellery. Modern gallery on the ground floor which is free and open every day, various cafes, a florists and hairdressers here to. Upstairs there's the Tamesa Brasserie and Bincho Yakitori (Japanese tapas). Also contains a restaurant and bar on the top floor, giving you a great view over the Thames. You pay for the privilege through the food bill, though you can go up the tower and have access to a separate balcony for free. Interesting views of the surrounding South London area and great views of the Embankment."
City Hall,"Greater London Authority offices. The brand new headquarters for London's Mayor and Assembly, a radically-designed glass fronted and rounded building."
Imperial War Museum,"A historic boat, part of the Imperial War Museum."
Clink Prison Museum,"A museum that tries to recreate the conditions of the original prison that used to be on this site from the 12th century until 1780, which was notorious the name of it has since become slang as a generic term for prison."
Winchester Palace,Ruins of the 12th century palace which was the London residence of the Bishops of Winchester.
The Golden Hind,Replica of Francis Drake's ship is located in a small closed dock to the west of Southwark Cathedral.
Borough Market,"Off the traditional tourist path, Southwark Cathedral has been the site of worship since the year 852. Literally in the shadow of London Bridge, the Cathedral is a shelter from the noise of the city. Next to the Cathedral is the Borough Market open Th-Sa with a wide range of speciality food to buy, a good area for lunch."
The Shard,Go up the tallest building in the European Union to see the farthest panoramic view of London ever to have a (rather hefty) price tag stuck on it.
Tate Modern,"An enormous art gallery converted from the former Bankside Power Station, a visit to Tate Modern could easily take half a day. The gallery collects together contemporary and modern art from around the world, arranged thematically. The most stunning aspect of the building, is the enormous Turbine Hall, which plays host to a single piece of work commissioned for the space each year. On 17 June 2016, an extension of the gallery will open in a new ten-storey building behind the existing power station."
London Fire Brigade Museum,"Admission by guided tour only, which must be booked in advance. The museum is housed in part of a Victorian fire station and its collections include fire engines and historical equipment."
Topolski Century,"Painted between 1975 and 1989, Topolski Century is a unique, monumental work of a Polish artist Feliks Topolski (1907-1989) that presents a remarkable record of the key events and the iconic figures of the 20th century such as Churchill,Gandhi, Martin Luther King, Picasso and Coco Chanel. Six-hundred feet long and twenty feet high, Topolski Century is the artist’s eye witness testimony to the era that shaped our lives. It is global in its scope and is Topolski’s legacy to future generations."
Hayward Gallery,"The largest public art space in the UK and the exhibitions showcase masters and young British and international artists, usually accompanied by outdoor installations that bring the area to life. The gallery often holds free exhibitions which can be enjoyed by all. Particularly strong on contemporary art exhibitions. Hosts a single temporary exhibition at any time."
The London Bridge Experience,The London Bridge Experience and London Tombs are two scare attractions for one price and have been voted the UK's Best Year Round Scare Attraction for three years running.
The Old Operating Theatre,"Britain's oldest operating theatre is an unusual tourist attraction, located in the roof space of St. Thomas's Church along with the herb store originally used by St. Thomas's Hospital's apothecary."
Fashion & Textile Museum,Founded by veteran designer Zandra Rhodes.
Florence Nightingale Museum,"Tells the story of the Lady with the Lamp. Various family events, including art workshops. Located in the grounds of St. Thomas' Hospital."
Menier Chocolate Factory,"Restaurant, theatre, gallery and bar."
Namco Funscape,"Entertainment centre including an amusement arcade, bowling alleys, ping pong tables, pool tables and bumper cars."
Old Vic Theatre,One of the oldest theatres in London which is now under the artistic direction of Kevin Spacey.
