Showman's,"Think Harlem jazz club, and the aesthetic that should come to mind is exactly what you'll find here. A dimly lit bar where music is king. Opposite the 125th St station, it's right at the heart of Harlem. Instead of a cover, there's a two-drink/$14 minimum per person per set."
The Harlem YMCA,Has a Health and Wellness Center and a heated swimming pool.
New York University,"The main campus for NYU is found in Greenwich Village, centered around Washington Square Park."
Washington Square Park,"The park and its famous arch are located in the heart of the Village. Though located in the middle of an affluent neighborhood, the park attracts a hodgepodge of people. During the warmer months of the school term, the park is a favourite hangout spot for students from nearby NYU. Part of the charm of the park is the view of the buildings across the street. All these buildings are now owned by NYU, and though there has been some controversial construction in recent years, most of the stately 19th-century dwellings pictured in the classic movie The Heiress (based on Henry James' novel, Washington Square) are still there for you to enjoy looking at."
Grove Court,"The setting for O'Henry's famous short story, The Last Leaf."
Cherry Lane Theater,"The setting for O'Henry's famous short story, The Last Leaf."
West 4th Street Courts,"Even if you haven't heard of these basketball courts, you've probably seen them in TV commercials and movies, as ""The Cage"" (referring to the small, chain-link fence enclosed court) is the site of many intense, very physical pick-up games and informal ""streetball"" tournament matches. It's not a place to play unless you really know what you're getting into, but it's worth watching if you're interested in a more intense, physical form of basketball."
IFC Center,"An art house theater showing independent films and documentaries. It is owned by the IFC network (an extension of AMC), so a lot of premiers and television broadcasts take place here."
Quad Cinema,"One of the older independent cinemas, showing a regular schedule of independent, foreign and documentary films."
Angelika Film Center,"Just down the street from Film Forum, the Angelika plays new independent and foreign films, many of which are screened in no American city but New York. The cafe upstairs is something of a hotspot as well."
Cinema Village,"Cinema Village specializes in showing documentaries, independent and foreign films. Often the films there will not be playing anywhere else in the country and Q&As with directors are common at opening weekends."
Village Vanguard,Presents a great lineup of jazz performers in a quiet room (except for the music) that has good acoustics.
Blue Note,Also has a lineup of famous jazz and blues performers. It feels a little more like a bar (with people talking during the show) and a little less like a venue that's only about the music.
Small's,A great place to hear excellent jazz at low prices.
55 Bar,"This bar has some good blues and jazz acts, but what's so unusual about it is that it dates back to 1919 and still has a lot of the original furnishings and Beaux Arts-style lamps. Keep your drink orders simple and enjoy the atmosphere."
Generation Records,"Best place in the city to buy hardcore, metal, industrial, punk, and alternative records."
Three Lives & Company,"A local independent bookstore, this microscopic yet utterly delightful place is the essence of Greenwich Village, with an extremely knowledgeable and passionate staff."
Warehouse Wines and Spirits,"Generally quite inexpensive wines and liquors, good recommendations and fast service."
Arturo's,"A popular local pizza restaurant with an ""old-time"" theme, serving coal oven pizza with a lightly charred, crispy crust. There is live jazz there every night."
Babbo,"The most famous of Chef Mario Batali's restaurants, and especially well-known for its pasta tasting menu. Reserve a month in advance or stand on line before opening time (5:30PM on weekdays and 5:00PM on Sundays) to try to get a seat at the bar or one of the tables kept open for walk-ins. Babbo is one of the hardest restaurants to get a reservation at in New York, which should indicate something about its popularity. Do not expect a cheap meal, but this is one you don't have to dress up for."
Blue Hill,An upscale American restaurant known for its fresh ingredients and subtlety. Call ahead for reservations.
Joe's Pizza,"A very popular corner pizza joint that serves huge, thin crust slices fresh out of the oven. This is classic New York fast food - service is quick but the place is tiny, so you'll want to take your slice outside to eat."
John's Pizzeria,"A classic New York pizza place - a gritty joint with brick oven, thin crust pizza. The lines are often long but the service is fast. Whole pies only, no slices. Cash and travelers checks only."
Lupa Osteria Romana,"This is yet another restaurant associated with Mario Batali, but the Executive Chef is Steve Connaughton. This is a good and sometimes very good, relatively informal, mid-priced eatery, with a good and fair-priced wine list, though the food can be overly salty at times. Every fan has their own favorite dishes. First-timers may want to share several smaller dishes instead of having full meals, in order to sample the cuisine, but the primi and secondi are also worthy. The excellent Tartufo is their best dessert. Reservations recommended; otherwise, you may have a long wait."
Mamoun's Falafel,A hole in the wall place that serves arguably the most famous falafels in New York City.
Murray's Bagels,"This is a place that believes in the pure New York bagel — which means no toasting. Don't even bother asking. But the bagels are so fresh that it doesn't matter. It's often packed with long lines and the service is chaotic, but they give you a healthy amount of spread and toppings."
Otto,"The pizzeria in the Batali chain. Prices are much cheaper here than at Babbo, but the entire concept of the restaurant is different, so take it for what it is. The antipasti are great and the gelati as well as the pizza are well thought of. Good pasta dishes, too. Though the food is very good, the restaurant can be deafeningly loud, especially if you are in or close to the bar."
Percy's Pizza,Pizza for minimalists. Percy's is a favorite among the collection of one-dollar pizza slice joints in the city. Inside is a cozy little room with about eight seats and a nice pizza cook. Know what you want when you step up to order and avoid trying to sit with any large groups; you'll quickly fill up the whole place.
Red Bamboo,"Excellent vegetarian soul food, organic wines."
Strip House,"Strip House is a privately owned fine dining chain of steakhouses. All locations have smaller, separate rooms for private dining and a gift card program. Strip House Next Door is next door at 11 East 12th Street. Similar hours and menu but closed Sunday & Monday."
Tea and Sympathy,"Describes itself as ""a quintessential corner of England in the heart of Greenwich Village"", typically English meals are available here (perfect for the Anglophile or homesick Brit!)"
Three Sheets Saloon,"Describes itself as ""a quintessential corner of England in the heart of Greenwich Village"", typically English meals are available here (perfect for the Anglophile or homesick Brit!)"
Stonewall Inn,"A veritable icon of the worldwide gay community, not just New York's. While it's not the original incarnation of the bar that was the site of the Stonewall riots of 1969 (the building has gone through several uses since then), the current incarnation pays homage to the old and has regained its prominence as a meeting place in the LGBT community."
Washington Square Hotel,"This hotel offers art deco styled furnishings and complimentary internet access at the lobby bar and considers itself a haven for writers, artists and visitors."
Jefferson Market Library,"Like other branches of the New York Public Library, they have Wi-Fi and computers for public use, among other services. The building, formerly used as a courthouse, is a unique, fanciful neo-Gothic structure well worth looking at even if you don't plan on patronizing the library."
The Wall,"A 1973 piece of minimalist artwork - actually, ranging for 8 stories, quite large rather than minimal - by Forrest Myers graces the blind wall of the building at 599 Broadway. It has actually been removed and rebuilt in the 2000s because of its impact on the wall it is placed on, placed higher to allow for street-level advertising below it. Because of its prominent location at the intersection of Broadway and Houston Street, it is often referred to as marking the Gateway to Soho."
E. V. Haughwout Building,"One of the finest examples of the cast-iron-facade buildings that SoHo is famous for. Built in 1857, it is considered as one of the first buildings where the cast-iron structure was left uncovered and rather shaped into the ornamental form replacing a traditional brick, stone or plaster facade. Mr Haughwout ran a tableware emporium sprawling over the building's five stories, famous far beyond the city to the extent that it was there where Mary Todd Lincoln purchased new china for the White House. The emporium also provided customers with a convenience that was a world first - a passenger elevator by Elisha Otis, soon to become a de rigeur amenity of all new buildings in New York."
Children's Museum of the Arts,Art and interactive exhibits geared towards children.
New York City Fire Museum,"Housed in a restored 1904 firehouse, the NYC Fire Museum covers the history of fire fighting in the United States from the 18th century to the present. Displays include antique aparatus, uniforms and equipment, as well as an apartment fire simulator."
Sonnabend Gallery,"Specializes in contemporary art including paintings, sculptures, and photography by American and European artists. Past artists have included: Lawrence Beck, Robert Feintuch, Jeff Koons, Grazia Toderi, Philip Haas, Barry Le Va, Anne and Patrick Poirier, and more."
Film Forum,"A stylish theater that runs two programs—contemporary independent releases and classic repertory films. While the current releases are almost always interesting and worth seeing, it's the repertory programming schedule that filmlovers anticipate eagerly."
Here Arts Center,Performing arts venue.
The Performing Garage,Off-Broadway theater that is the permanent home of experimental theater company the Wooster Group.
Kee's Chocolates,"Kee is widely considered by chocolate-lovers to be one of the best artisanal chocolatiers in New York. Anyone who likes chocolate will find some of her creations interesting and enjoyable. Among her truffles are balsamic, fennel, smoked salt, and Thai chili, as well as less unusual flavors like almond and hazelnut praline."
McNally Jackson Books,"Formerly McNally Robinson Booksellers, this independent bookstore features an extensive collection of magazines, fiction, and nonfiction. The store also features a cafe, as well as a number of ongoing events, signings, book clubs and discussion groups."
Pearl River Mart,"Vast store of Chinese and other Asian goods: kitchenware, traditional clothing, home furnishing, tea."
Uniqlo,A Japanese clothing store for men and women. This location used to be the retail chain's only North American store.
LF Stores,"LF Stores is not very big or well known, but it carries some unique items, such that celebrities have shopped here. The prices are a little bit on the high side, depending on the item - for example, shirts cost about $50-$200. The service is wonderful, and the staff is very helpful. Aside from clothing, there are such accessories as jewelry, scarfs, hats, and shoes. The outside of the narrow building is tan, and there is a doorman."
Topshop,"Topshop is a women's clothing store that carries all types of clothing. It carries maternity clothing, designers, boutiques, and all sizes. The clothing is really fashion forward, and there have accessories.  The main warehouse is in England.  You can buy online or go to the store, which has two floors and an escalator. The prices vary, but they tend to run a little bit more on the high side. Items mostly vary from around $50-$90."
Balthazar,"Balthazar has the feel and quality of a good Parisian brasserie. Though informal and relaxed in feel, it is not inexpensive; however, many New Yorkers and visitors alike find it a worthwhile experience. Brunch is especially popular there, so unless you plan to show up for an early breakfast, make sure you make reservations; you don't want to be one of the people waiting on line for an hour or more, just to get in."
Dos Caminos,"One of four up-market Mexican restaurants in Manhattan by the same name and under the same ownership (the other's are in Gramercy, Chelsea, Midtown East) Sticky, saucy ribs and guacamole."
Famous Ben's Pizza,"Famous Ben's Pizza is one of the oldest and best pizza places in SoHo. Some people get taken on a pizza tour here. It is a small place with few tables, but the environment fits New York perfectly. You can watch as they make the pizza, and lines are usually out the door. Their pizza doesn't cost a lot. If you are just looking for a quick and simple meal while you are out shopping, Famous Ben's is a great place to consider. They deliver, too."
The Ear Inn,"Located on the ground floor of the James Brown House, the Ear Inn is one of the oldest bars in New York."
Soho Grand Hotel,"The Soho Grand Hotel is a pet-friendly boutique hotel, featuring 353 guest rooms, ten suites, and two sprawling penthouses."
Mulberry Street Library,"The Soho Grand Hotel is a pet-friendly boutique hotel, featuring 353 guest rooms, ten suites, and two sprawling penthouses."
Brooklyn Tourism & Visitors Center,Official tourist and visitor information center and gift shop with unique Brooklyn souvenirs.
Adventurer's Family Entertainment Center,Official tourist and visitor information center and gift shop with unique Brooklyn souvenirs.
Deno's Wonder Wheel Amusement Park,The highlight of Coney Island
Luna Park at Coney Island,The highlight of Coney Island
Coney Island,The highlight of Coney Island
The Coney Island Cyclone,"Opened in 1927, the Coney Island Cyclone or (the Cyclone) is one of the world's oldest and still operating wooden roller coasters and was declared a New York City Landmark on July 2, 1988. It was also placed on the National Register of Historic Places on June 26, 1991. Although in 1927 the roller coaster cost only 25 cents to ride, it now costs $10."
New York Aquarium,"Opened in 1927, the Coney Island Cyclone or (the Cyclone) is one of the world's oldest and still operating wooden roller coasters and was declared a New York City Landmark on July 2, 1988. It was also placed on the National Register of Historic Places on June 26, 1991. Although in 1927 the roller coaster cost only 25 cents to ride, it now costs $10."
Brooklyn Cyclones,"New York Mets single-A minor league team, which plays in Coney Island right next to the Boardwalk. They were established to fill the void of Brooklyn's old Major League Baseball team the Dodgers, who left for Los Angeles after the 1957 season."
Kalinka Gifts,Trinkets from Russia and elsewhere in the world.
Lola Star,Boutique and souvenir shop on the boardwalk.
Mosvideofilm,"Russian films, books, music, and more."
Saint-Petersburg Trade & Publishing House,"Russian books, CDs, DVDs, and more."
John's Deli,Great roast beef heroes.
L & B Spumoni Gardens,"Consistently rated by many as one of the best pizzerias in the city. Talk to any Brooklynite and they will tell you to get an ""L & B Square""."
Nathan's Original,"Opened in 1905, this store offers great hot dogs, fries, grilled chicken, etc. Prices are somewhat high, with a hot dog costing $3.25"
Taci's Beyti,"Well-priced, fantastic Turkish restaurant located in Gravesend. Fast service; BYOB. Worth the trip, and a good opportunity to explore other areas of Brooklyn if you're staying in the Slope or the Heights."
Totonno's,"A family brick oven pizzeria that's been continually operating since 1905. The crust is one of the very best around - thin, crisp, and charred with a sweet sauce. Whole pies only, no slices. A few blocks from the Coney Island boardwalk. Cash only."
Sleep Inn Coney Island,"Free full breakfast, free WiFi, free daily newspaper, free coffee and free parking (first come, first serve basis)."
Brooklyn Public Library,"Free full breakfast, free WiFi, free daily newspaper, free coffee and free parking (first come, first serve basis)."
Brooklyn Public Library,"Free full breakfast, free WiFi, free daily newspaper, free coffee and free parking (first come, first serve basis)."
Brooklyn Public Library,"Free full breakfast, free WiFi, free daily newspaper, free coffee and free parking (first come, first serve basis)."
Brooklyn Public Library,"Free full breakfast, free WiFi, free daily newspaper, free coffee and free parking (first come, first serve basis)."
Brooklyn Public Library,"Free full breakfast, free WiFi, free daily newspaper, free coffee and free parking (first come, first serve basis)."
Brooklyn Public Library,"Free full breakfast, free WiFi, free daily newspaper, free coffee and free parking (first come, first serve basis)."
Brooklyn Public Library,"Free full breakfast, free WiFi, free daily newspaper, free coffee and free parking (first come, first serve basis)."
Brooklyn Public Library,"Free full breakfast, free WiFi, free daily newspaper, free coffee and free parking (first come, first serve basis)."
Brooklyn Public Library,"Free full breakfast, free WiFi, free daily newspaper, free coffee and free parking (first come, first serve basis)."
Discover Queens Visitor's Center,"Free full breakfast, free WiFi, free daily newspaper, free coffee and free parking (first come, first serve basis)."
P.S.1 Contemporary Art Center,"Supported by the Museum of Modern Art, this innovative (and cheap) contemporary art museum is in a former public school building. The conversion left most of the original features of the school - the large ex-classrooms are perfect for installations - and the bathrooms are a blast from the past. P.S.1 is a few blocks south on Jackson Avenue from the Citibank tower; the entrance is a concrete slab (how fitting) which occludes view of the school itself. P.S.1 also has a nice cafe and outdoor seats where every able-bodied New Yorker can enjoy a smoke."
Steinway & Sons Pianos,"They offer free guided tours during fall and spring to see the skilled craftsmen at work. Phone ahead, a month in advance is recommended, to reserve a place on these popular tours, and to check the days and times. Otherwise, take the online factory tour on their website."
New York Hall of Science Farmers' Market,"111th St and 48th Ave off Corona Ave. Wednesday, 10AM-3:00PM, June to November."
Jamaica Farmers' Market,"160th St. off Jamaica Ave. Friday and Saturday, 8:30AM-4PM, June to November."
Unisphere,"The site of the 1939 and 1964 World's Fairs. The area around the park still includes some architectural and artistic relics of the events (including the Unisphere, a 300 ton spherical grid of steel, the world's largest globe, as featured in ""Men In Black""). The park is very expansive, so be prepared to walk, or rent a bike near the Passarelle Building at the north entrance. The park also includes:"
New York Hall of Science,"Originally a pavilion for the 1964 World's Fair, this science center is now full of hands-on exhibits for the public. Highlights include Sports Challenge, Rocket Park (featuring full sized Atlas and Titan tickets), and a science playground."
Queens Botanical Garden,"Large garden and arboretum featuring a variety of plants, and also a Victorian-style wedding garden."
Queens Museum of Art,A visual arts center featuring the Panorama of New York City; a large architectural scale model NYC.
Queens Zoo,"An 11-acre zoo featuring over 40 wildlife species including bison, mountain lions, and bears."
U.S. Open,"Home of the U.S. Open and also the largest public tennis facility in the world. It features 3 stadium courts, 9 indoor courts, and 14 outdoor courts which are available to the public year-round."
New York Mets,"Built in 2009, the Mets' new ballpark has a unique architectural entrance which pays homage to the design of Ebbets Field, mimicking the old architecture of the Brooklyn Dodgers' ballpark with its arched facade. The name of the entrance, the Jackie Robinson Rotunda, honors the first black player in modern Major League Baseball, who played for the Brooklyn Dodgers at Ebbets Field. A museum dedicated to the Mets is next to the rotunda and open on game days. If the Mets hit a home run, look for the Home Run Apple rising out of the center field wall; if you're not so lucky (this is the Mets, after all), you can still view the Home Run Apple from the now-demolished Shea Stadium between Citi Field and the 7 subway station.Unfortunately, there isn't much to do surrounding the stadium, so anybody looking for post-game activities will have to take the 7 train to other parts of Queens or go into Manhattan. The surrounding area of Willets Point is infamously home to a cluster of chop shops. However, plans for development and neighborhood revitalization are underway. Tickets range from $12 for outfield seats to over $100 for a seat behind home plate. "
A & C Supermarket,"This is positively the biggest Chinese supermarket in New York. There are several other large Chinese supermarkets in the neighborhood, but A & C is by far the best for most purposes. You want it, they've got it. A & C is patronized extensively not only by members of the Chinese community, but also by Indians and Anglos, because it has high-quality fresh produce, all sorts of condiments, meats, poultry, fish and seafood, prepared goods, etc."
Spicy and Tasty,"Spicy and Tasty used to be arguably the best Sichuan-style restaurant in New York, but they have changed management, and recent reports have been mixed."
Lu's Seafood,"A popular Taiwanese restaurant. They serve thick and thin soups which are big enough for a meal with or without a cold dish. For those who want it, there is offal available, notably including pig intestine dishes."
East Manor,"A Zagat Survey rated restaurant that serves some of the best Chinese, Korean, and Japanese food in New York City. This restaurant is often packed during the weekdays, and serves many lunch and diner specials. A buffet room is located on the top floor. It can be on the pricey side for weekends, but much cheaper than Manhattan."
Sunway,"Delicious dim sum all day as well as a full menu. Come for the dim sum, stay for the specialty drinks with fun names."
AA Plaza,"Serves fast and inexpensive take-out food for commuters. The scallion pancakes ($1) are particularly good. No seating - eat on your feet, or if the weather permits, sit on the steps of the public library across the street."
Hunan House,"Authentic, very tasty and spicy Hunanese food in a quiet, historical part of Flushing about a half mile from the subway stop. Expect to spend about $20/person for a large dinner, and to leave with your mouth buzzing."
El Rincón Antioqueño,"Specializes in Colombian cuisine, particularly of the region of Medellín."
Fu Run,"Fairly cheap place to try Chinese Muslim food, particularly from the Northeast. They have all the standard offerings (including, somewhat surprisingly, a large pork selection), but the standout is the lamb dishes. Try lamb's kidney if you're adventurous."
Sushi Village,"Asian restaurant which makes a little pricey sushi and other Asian goods, but all keeps it nice. Service is kinda slow. Think the restaurant's full? Think again! This restaurant has a tiny staircase that brings you down to the basement, where the service is obviously slower. Those are the good and bad about Sushi Village. Try the Kamikaze Roll if you want a hint of spice!"
Bagel Oasis,"Often regarded as the best bagels in Queens, with an excellent variety of cream cheese spreads and sandwiches available. However, the location is a little far from anything of tourist interest."
The Sandwich Bar,"If you like ""make your own"", this is your place. Choose from seven types of schnitzel (or any of the other entrees or salads); then select sauces and toppings to your taste. Order something different every time; it won't get boring. Kosher."
Sheraton LaGuardia East Hotel,"If you like ""make your own"", this is your place. Choose from seven types of schnitzel (or any of the other entrees or salads); then select sauces and toppings to your taste. Order something different every time; it won't get boring. Kosher."
Comfort Inn,"If you like ""make your own"", this is your place. Choose from seven types of schnitzel (or any of the other entrees or salads); then select sauces and toppings to your taste. Order something different every time; it won't get boring. Kosher."
Best Western Queens Court Hotel,"If you like ""make your own"", this is your place. Choose from seven types of schnitzel (or any of the other entrees or salads); then select sauces and toppings to your taste. Order something different every time; it won't get boring. Kosher."
Red Roof Inn Flushing New York - LaGuardia Airport,"If you like ""make your own"", this is your place. Choose from seven types of schnitzel (or any of the other entrees or salads); then select sauces and toppings to your taste. Order something different every time; it won't get boring. Kosher."
Flushing YMCA,"If you like ""make your own"", this is your place. Choose from seven types of schnitzel (or any of the other entrees or salads); then select sauces and toppings to your taste. Order something different every time; it won't get boring. Kosher."
Marco LaGuardia Hotel,"Upscale boutique hotel, clean, free Wi-Fi."
Bronx Zoo,"A world-class zoo featuring over 6000 animals. As with any big city, there are occasional break-ins, so be careful with your car and stow or carry valuables with you to help avoid this possibility."
New York Botanical Garden,48 magnificent gardens and plant collections on a 250-acre historic site.
Wave Hill,Public garden and cultural center overlooking the Hudson River.
Orchard Beach,"""The Bronx Riviera"". 1.1 miles (1.7km) of artificial beach created in the 1930s. Located in Pelham Bay Park at the western end of Long Island Sound. The Bx5 and Bx12 serve it during the summer."
City Island,Has a good nightlife and is served by the Bx29 from the Pelham Bay Park subway station.
Edgar Allan Poe Cottage,"The small wooden farmhouse, built about 1812, once offered unobstructed views of the rolling Bronx hills, perhaps even to the shores of Long Island. It was Poe's home from 1846 to 1849, the last three years of his life. He wrote some of his most famous works, including ""Annabel Lee"" and ""The Bells."" Administered by the Bronx County Historical Society since 1975, the cottage is restored to its original appearance, with authentic period furnishings. There's a film presentation and guided tour."
Woodlawn Cemetery,"This 400-acre (160-ha) cemetery opened in 1863 and is one of the largest cemeteries in the city. The final resting place of over 300,000, some of its more famous residents included Joseph Pulitzer, Herman Melville, David Farragut, Duke Ellington, and Frank Woolworth. Call for tour times, and a permit is required for photography."
Maritime Industry Museum at Fort Schuyler,"The main exhibit area encompasses the history of seafaring from the ancient Phoenicians to present day steamship and passenger ship lines. Exhibitions include paintings, models, tools and navigational instruments documenting progress from the earliest sailing vessels to modern technology. Lovely waterfront location too."
Bronx Museum of the Arts,"The museum highlights contemporary urban art, and focuses on different dynamic local artists."
Valentine-Varian House (Museum of Bronx History),It’s the last farmhouse in the Bronx from the mid-1700s. Exhibitions and public educational programs focus on the borough’s history.
Hall of Fame for Great Americans,"Called the ""original"" Hall of Fame in the United States, this Hall of Fame, founded in 1900, honors Americans who significantly impacted the country's history. The site is home to about 100 bronze busts of its inductees, and is now a part of Bronx Community College."
Bartow-Pell Mansion Museum,"Depicts the Pelham Bay Park as it once was centuries ago. The house is one of the only country estates left, and is now surrounded by urban scenery."
Monument Park,"Home of the New York Yankees baseball and New York City FC soccer team. The old Yankee Stadium, ""The House That Ruth Built"", is no longer in use, and has been replaced by the new Yankee Stadium across the street. The site of the old stadium is now Heritage Park, a large baseball and softball field that has a few nods to the old ballpark, like markers in the sidewalk paying tribute to the history of the old stadium and a section of the frieze from the old park. The current stadium has strict security policies, and as such backpacks and camcorders are not allowed inside (only bags under 14"" permitted). Monument Park behind center field pays homage to the great, Yankee legends of baseball; it officially closes 45 minutes before game time, but is oftentimes closed sooner if the crowds are large enough. If visiting Monument Park is a priority, best bet is to arrive close to when the gates open."
Bronx Historic Districts,"Almost all the historic districts of the Bronx are South of Fordham Rd. Check out the website address for a complete listing. Some highlights are the Bertine Block, the Mott Haven brownstones found along Alexander Ave and just east of Willis Ave on 139th-141st Sts., and the Longwood Historic District."
City Island,"An island in the Long Island Sound, part of Bronx County but with the feel of a New England fishing/boating village; you wouldn't believe you were still within the city limits of New York. The restaurants there are not noteworthy, but the atmosphere is."
Sunday Market,This is a great place for gathering and shopping for the best quality and fresh grown products in the area.
Bronx Culture Trolley,"Meet the first Wednesday of each month (except Sept and Jan) at Hostos Community College, this is a free tour of the most entertaining and delightful spots in the whole region. This includes when music festivals and street fairs are in progress."
Tour De Bronx,"Usually in late October, it's New York State's largest free bicycling event."
Riverdale Festival of the Arts,"In late October, W 256th St (between Delafield and Mosholu Aves). This day is dedicated to all sorts of live music from jazz to rock and will have street merchants and foods."
Bronx Week Parade,"In late May, marching up Mosholu Parkway, this give all Bronxites the opportunity to show their pride and at the parade it has marching bands, schools, student groups, sports teams and much more."
Crotona Park,This park contains the largest and deepest public swimming pool in New York City.
Pelham Bay Park,"The largest park in New York City (3 times the size of Central Park) offers numerous activities, including 13 miles (20km) of shoreline with swimming at Orchard Beach, horse trails, bike paths, tennis courts, playgrounds, and picnic areas."
Van Cortlandt House,"It is the fourth largest park in New York City and home of America's oldest golf course. The Van Cortlandt House is the Bronx's oldest building. The largest freshwater lake in all of NYC is in the park. It also has numerous sports fields and ball courts, children's playgrounds, running tracks, and the Riverdale Equestrian Center. During the summer time you’ll find the locals barbecuing and throwing parties in the park."
Hunts Point Farmers Market,"It is the fourth largest park in New York City and home of America's oldest golf course. The Van Cortlandt House is the Bronx's oldest building. The largest freshwater lake in all of NYC is in the park. It also has numerous sports fields and ball courts, children's playgrounds, running tracks, and the Riverdale Equestrian Center. During the summer time you’ll find the locals barbecuing and throwing parties in the park."
New York Botanical Garden Farmers Market,"It is the fourth largest park in New York City and home of America's oldest golf course. The Van Cortlandt House is the Bronx's oldest building. The largest freshwater lake in all of NYC is in the park. It also has numerous sports fields and ball courts, children's playgrounds, running tracks, and the Riverdale Equestrian Center. During the summer time you’ll find the locals barbecuing and throwing parties in the park."
Garden Gourmet,"The best place in the Bronx for fresh produce, and is a neighborhood diamond in the rough. They have a diverse selection of cheeses and fresh bread loaves. Homemade dips, salsas, hummus, sushi, and other hot prepared ethnic foods and soups. Organic food for extremely cheap."
Mamma Rosa's Cucina & Salumeria,"One of the best delis in the Bronx area. Mamma Rosa knows how to bring Italian culture to the neighborhood. They give generous amount of meats on their sandwiches. Their special pasta sauces are always fresh and delicious, and different ones are made daily."
The Candy Box & Gelato Shoppe,"This cutely decorated shop has various items like candy, dried fruit, nuts, sorbet, gelato, and frozen yogurt. The store hosts birthday parties and other special occasions. Plus the entire store is Kosher certified."
3 Floors Department Store,"They have a range of different items, like clothes, home goods, watches and perfumes. The basement has designer shoes for as low as $5. That's including everything from sandals in the summer to boots in the winter."
Webster's Close Out Center,Everything in the store is extremely inexpensive. They have racks of discounted clothing and bins of decor waiting outside for people to start rummaging through.
Bay Plaza,"One of the biggest shopping centers in the area, including over 45 stores and 9 anchor stores. They have a handful of restaurants, jewelry stores, electronics and a movie theater."
Fordham Road Center,"This is the place to get trend-setting products for discount prices. Fordham Road extends for over a mile with shops door-to-door. It has it all from cheap furniture to sneakers. Right next to Fordham University, and in the center of the birth of hip-hop, this is an upbeat area with lots to offer."
The Hub,"This area is one of the older shopping centers in the Bronx. Street stands pack the sidewalks with discounted products to purchase. This is where bargaining skills would be encouraged and practiced. Music fills the air from the booming record stores that offer a wide selection of hip-hop, and Latin genres."
Frank Bee,"Frank Bee's is one of the oldest costume shops in the New York area. Its old-fashioned look give an authentic and vibrant feel. They sell costumes for all ages, all occasions, with many selections to choose from. Their merchandise is quality-made with fair prices."
Citygirl Accessories,"This store has unique gifts at discounted prices. Some of their sterling silver items can be as little as $10. The store has Mexican and Midwestern style art that is always up for purchase. They sell earrings, bracelets, necklaces, pendants, hair accessories, headbands, figurines, pill boxes, knitwear, scarves, etc."
The Rambling House,Serving the best Irish food in the Bronx.
Mo Gridder's,"The best BBQ joint in the Bronx. Unfortunately, it is only open for lunch. Although it's outdoors, there is a dining area in the waiting area of an auto repair shop next door."
Artie's,"A good steak, seafood, and pasta place. Reasonable prices."
Lollipops Gelato,"Offers 36 flavors of fine gelato, many with Caribbean flavors. Free street parking and a parking lot next door. There's seating inside and out under a tiki umbrella. Very much an island feel. Extensive free tasting with guidance from the friendly staff to help you choose."
El Molcajete Mexican Restaurant,Good chorizo. Plenty of vegetarian options.
Starving Artist Cafe & Gallery,"Local artists and crafters sell their unique work here, and musicians and bands play live music at nighttime. This coffeehouse makes excellent fresh cappuccino."
Days Inn Hotel: Yankee Stadium / Bronx,"Local artists and crafters sell their unique work here, and musicians and bands play live music at nighttime. This coffeehouse makes excellent fresh cappuccino."
Howard Johnson Bronx NY,"One of the cheaper places to stay in the New York metro while having easy access to the city.  However, there's some questionable activity outside the main doors, noise is not regulated and the ""continental breakfast"" leaves much to be desired."
Best Western Bronx Inn,"One of the cheaper places to stay in the New York metro while having easy access to the city.  However, there's some questionable activity outside the main doors, noise is not regulated and the ""continental breakfast"" leaves much to be desired."
Ramada,"One of the cheaper places to stay in the New York metro while having easy access to the city.  However, there's some questionable activity outside the main doors, noise is not regulated and the ""continental breakfast"" leaves much to be desired."
Allerton Branch,"One of the cheaper places to stay in the New York metro while having easy access to the city.  However, there's some questionable activity outside the main doors, noise is not regulated and the ""continental breakfast"" leaves much to be desired."
Baychester Branch,"One of the cheaper places to stay in the New York metro while having easy access to the city.  However, there's some questionable activity outside the main doors, noise is not regulated and the ""continental breakfast"" leaves much to be desired."
Belmont Branch,"One of the cheaper places to stay in the New York metro while having easy access to the city.  However, there's some questionable activity outside the main doors, noise is not regulated and the ""continental breakfast"" leaves much to be desired."
Bronx Library Center,"The main Bronx branch. As such, it is one of the only ones open early in the morning, late at night, and on Sundays."
Castle Hill Branch,"The main Bronx branch. As such, it is one of the only ones open early in the morning, late at night, and on Sundays."
City Island Branch,"The main Bronx branch. As such, it is one of the only ones open early in the morning, late at night, and on Sundays."
Clason's Point Branch,"The main Bronx branch. As such, it is one of the only ones open early in the morning, late at night, and on Sundays."
Eastchester Branch,"The main Bronx branch. As such, it is one of the only ones open early in the morning, late at night, and on Sundays."
Edenwald Branch,"The main Bronx branch. As such, it is one of the only ones open early in the morning, late at night, and on Sundays."
Francis Martin Branch,"The main Bronx branch. As such, it is one of the only ones open early in the morning, late at night, and on Sundays."
Grand Concourse Branch,Only partially wheelchair-accessible.
High Bridge Branch,Only partially wheelchair-accessible.
Hunt's Point Branch,Only partially wheelchair-accessible.
Jerome Park Branch,Only partially wheelchair-accessible.
Kingsbridge Branch,Only partially wheelchair-accessible.
Melrose Branch,Not wheelchair-accessible.
Morris Park Branch,Not wheelchair-accessible.
Morrisania Branch,Not wheelchair-accessible.
Mosholu Branch,Not wheelchair-accessible.
Mott Haven Branch,Not wheelchair-accessible.
Parkchester Branch,Not wheelchair-accessible.
